hold,side,min_surp,weight,hard_stop,trail_stop,trades,sharpe,cagr,maxdd,t
90,both,0.0,0.1,0.05,0.05,221,-0.42130813795244876,-0.010147450032662375,-0.09524953885787113,-1.1598124826445404
90,both,0.0,0.2,0.05,0.05,221,-0.42130813795244876,-0.02073359747997483,-0.18325308256988215,-1.1598124826445404
20,long,0.1,0.1,0.05,,78,-0.4239678227077042,-0.006141884399616604,-0.0870406734414173,-1.1671342865717955
20,long,0.1,0.05,0.05,,78,-0.4239678227077042,-0.003050212239315675,-0.04439661694463193,-1.1671342865717955
20,long,0.1,0.2,0.05,,78,-0.4239678227077042,-0.012447883891671951,-0.16730336573366777,-1.1671342865717955
40,both,0.1,0.1,0.15,0.05,101,-0.4258497293724144,-0.005666453067839861,-0.0736408386705516,-1.1723149575446148
40,both,0.1,0.2,0.15,0.05,101,-0.4258497293724144,-0.011472292433086118,-0.14248015247773171,-1.1723149575446148
40,both,0.1,0.05,0.15,0.05,101,-0.4258497293724144,-0.002815676769178155,-0.037437772869104435,-1.1723149575446148
90,long,0.02,0.05,,0.05,146,-0.4298934090091466,-0.004962867012182626,-0.04179152950515963,-1.1834467390034071
90,long,0.02,0.1,,0.05,146,-0.4298934090091466,-0.010029897298311607,-0.08237189865691641,-1.1834467390034071
90,long,0.02,0.2,,0.05,146,-0.4298934090091466,-0.02046758269420501,-0.16021229188652886,-1.1834467390034071
60,both,0.02,0.1,0.05,0.05,190,-0.4298985590025701,-0.009088124292290334,-0.07965224988706954,-1.1834609163385217
60,both,0.02,0.2,0.05,0.05,190,-0.4298985590025701,-0.01851512155585755,-0.1549989784205167,-1.1834609163385217
60,both,0.02,0.05,0.05,0.05,190,-0.4298985590025701,-0.00450096389761212,-0.04036346399572721,-1.1834609163385217
90,both,0.05,0.1,0.15,0.05,145,-0.4440867527148051,-0.008688017806959825,-0.0704605398114101,-1.2225193695020493
90,both,0.05,0.2,0.15,0.05,145,-0.4440867527148051,-0.017664229613233107,-0.13833618392753688,-1.2225193695020493
90,both,0.05,0.05,0.15,0.05,145,-0.4440867527148051,-0.004307428956397352,-0.035541392464131794,-1.2225193695020493
40,both,0.05,0.2,,0.05,145,-0.4474750375190163,-0.015559365555102622,-0.12424524191992126,-1.2318469249339896
40,both,0.05,0.05,,0.05,145,-0.4474750375190163,-0.0038062151871869343,-0.031856062930835316,-1.2318469249339896
40,both,0.05,0.1,,0.05,145,-0.4474750375190163,-0.007668693411032712,-0.06319253979358774,-1.2318469249339896
90,long,0.0,0.1,,0.05,168,-0.4501537935886636,-0.011361884097638497,-0.09991614874043264,-1.2392212299797836
90,long,0.0,0.05,,0.05,168,-0.4501537935886636,-0.005621468896686133,-0.05097429232871242,-1.2392212299797836
90,long,0.0,0.2,,0.05,168,-0.4501537935886636,-0.02318834399159786,-0.19187692346379814,-1.2392212299797836
20,long,0.0,0.2,0.15,0.05,168,-0.4504246225512648,-0.01820608365612031,-0.1693190587760781,-1.239966790730196
20,long,0.0,0.05,0.15,0.05,168,-0.4504246225512648,-0.004440258786560625,-0.044502026532044825,-1.239966790730196
20,long,0.0,0.1,0.15,0.05,168,-0.4504246225512648,-0.008955495553585324,-0.08754365606615311,-1.239966790730196
60,both,0.0,0.2,0.1,0.05,221,-0.45688133749531323,-0.020990760853389245,-0.1741175065198286,-1.2577413787677763
60,both,0.0,0.05,0.1,0.05,221,-0.45688133749531323,-0.0051065180307429126,-0.04597587037006201,-1.2577413787677763
60,both,0.0,0.1,0.1,0.05,221,-0.45688133749531323,-0.010308324713469208,-0.09029850765902048,-1.2577413787677763
20,long,0.02,0.05,0.15,0.05,146,-0.45721127058011596,-0.004291177461523632,-0.03769272697554216,-1.2586496463176302
20,long,0.02,0.2,0.15,0.05,146,-0.45721127058011596,-0.0175657015485855,-0.1449698161786489,-1.2586496463176302
20,long,0.02,0.1,0.15,0.05,146,-0.45721127058011596,-0.008649895222651471,-0.07441723066908967,-1.2586496463176302
90,both,0.05,0.2,0.1,0.05,145,-0.4589657452739394,-0.017617444012987593,-0.13802513121080284,-1.2634795118414004
90,both,0.05,0.05,0.1,0.05,145,-0.4589657452739394,-0.004304487044778149,-0.03551979672712857,-1.2634795118414004
90,both,0.05,0.1,0.1,0.05,145,-0.4589657452739394,-0.008676273661026856,-0.07037708109540675,-1.2634795118414004
40,both,0.02,0.2,0.05,0.05,190,-0.4595952371576598,-0.01867707210655578,-0.15226322921692514,-1.2652124300518355
40,both,0.02,0.1,0.05,0.05,190,-0.4595952371576598,-0.009190974250199324,-0.07827552812659877,-1.2652124300518355
40,both,0.02,0.05,0.05,0.05,190,-0.4595952371576598,-0.00455795803443404,-0.039675147024739954,-1.2652124300518355
20,long,0.0,0.05,0.1,0.05,168,-0.46707736324240673,-0.004436925921622703,-0.044477784958773414,-1.285809856135234
20,long,0.0,0.2,0.1,0.05,168,-0.46707736324240673,-0.018153264369192956,-0.1689803244912963,-1.285809856135234
20,long,0.0,0.1,0.1,0.05,168,-0.46707736324240673,-0.008942206246632889,-0.08745092691455192,-1.285809856135234
40,both,0.1,0.1,0.05,0.05,101,-0.4683196444684717,-0.005868863178227435,-0.07102997609322792,-1.2892297123951855
40,both,0.1,0.2,0.05,0.05,101,-0.4683196444684717,-0.01185540810762542,-0.1374975298898502,-1.2892297123951855
40,both,0.1,0.05,0.05,0.05,101,-0.4683196444684717,-0.0029195651735377526,-0.036101788166537974,-1.2892297123951855
40,both,0.0,0.2,0.1,0.05,221,-0.46925498430655094,-0.020401519811654056,-0.16767803257483604,-1.2918045945823449
40,both,0.0,0.05,0.1,0.05,221,-0.46925498430655094,-0.00497482017337636,-0.04418151641004464,-1.2918045945823449
40,both,0.0,0.1,0.1,0.05,221,-0.46925498430655094,-0.010034343691778691,-0.08683499644914217,-1.2918045945823449
60,long,0.02,0.05,,0.05,146,-0.47287649390108977,-0.0051235206867610295,-0.043627768895713626,-1.3017741908359952
60,long,0.02,0.2,,0.05,146,-0.47287649390108977,-0.021013360040006313,-0.16600538227966977,-1.3017741908359952
60,long,0.02,0.1,,0.05,146,-0.47287649390108977,-0.010334816261757807,-0.08582471884332876,-1.3017741908359952
60,both,0.05,0.1,0.15,0.05,145,-0.47366292653945985,-0.00887766662306666,-0.07180736180784986,-1.3039391487577043
60,both,0.05,0.05,0.15,0.05,145,-0.47366292653945985,-0.004406240291968233,-0.036266494626135626,-1.3039391487577043
60,both,0.05,0.2,0.15,0.05,145,-0.47366292653945985,-0.01801217016038892,-0.14064640147021834,-1.3039391487577043
20,long,0.02,0.2,0.1,0.05,146,-0.4759447425005354,-0.017512847809900145,-0.14462115278286036,-1.310220723681974
20,long,0.02,0.1,0.1,0.05,146,-0.4759447425005354,-0.008636601817783585,-0.07432316753334967,-1.310220723681974
20,long,0.02,0.05,0.1,0.05,146,-0.4759447425005354,-0.004287844097501825,-0.03766831264613868,-1.310220723681974
90,long,0.02,0.1,0.15,0.05,146,-0.4762079363852897,-0.011348081851819791,-0.09159113989841827,-1.3109452659478258
90,long,0.02,0.2,0.15,0.05,146,-0.4762079363852897,-0.02310013067154948,-0.17716604979056638,-1.3109452659478258
90,long,0.02,0.05,0.15,0.05,146,-0.4762079363852897,-0.00562233403013912,-0.046593760682245855,-1.3109452659478258
90,both,0.05,0.2,0.05,0.05,145,-0.47718097904948376,-0.018477988079565688,-0.1436713114879673,-1.3136239396462799
90,both,0.05,0.1,0.05,0.05,145,-0.47718097904948376,-0.00910712651946266,-0.07340243268418045,-1.3136239396462799
90,both,0.05,0.05,0.05,0.05,145,-0.47718097904948376,-0.004520005105950853,-0.037084009241831195,-1.3136239396462799
60,both,0.05,0.2,0.1,0.05,145,-0.48861460509010585,-0.017971213918030138,-0.14037474419609375,-1.3450993872088428
60,both,0.05,0.05,0.1,0.05,145,-0.48861460509010585,-0.004403674721929374,-0.03624767382050298,-1.3450993872088428
60,both,0.05,0.1,0.1,0.05,145,-0.48861460509010585,-0.008867411770869138,-0.07173457864844857,-1.3450993872088428
90,long,0.02,0.05,0.1,0.05,146,-0.491060997792625,-0.005618289456198244,-0.04656437193463592,-1.3518340228311732
90,long,0.02,0.1,0.1,0.05,146,-0.491060997792625,-0.011332016978887749,-0.09147926972383391,-1.3518340228311732
90,long,0.02,0.2,0.1,0.05,146,-0.491060997792625,-0.02303677103807611,-0.1767615266991862,-1.3518340228311732
90,long,0.0,0.2,0.15,0.05,168,-0.49340701930560343,-0.025813579771281958,-0.20819143112316751,-1.3582923481996996
90,long,0.0,0.05,0.15,0.05,168,-0.49340701930560343,-0.006280499422167796,-0.05573050246624345,-1.3582923481996996
90,long,0.0,0.1,0.15,0.05,168,-0.49340701930560343,-0.012678295057762856,-0.10895912611895497,-1.3582923481996996
20,both,0.05,0.2,0.05,,145,-0.5029804390728703,-0.01961343646573821,-0.22590680117551487,-1.384646863452204
20,both,0.05,0.1,0.05,,145,-0.5029804390728703,-0.009676938265211321,-0.11935567605132535,-1.384646863452204
20,both,0.05,0.05,0.05,,145,-0.5029804390728703,-0.004805423873387671,-0.06135534410813037,-1.384646863452204
40,both,0.05,0.05,0.15,0.05,145,-0.5040949014114503,-0.004466379950862964,-0.036707582711477116,-1.3877148491265476
40,both,0.05,0.1,0.15,0.05,145,-0.5040949014114503,-0.00898974526662355,-0.07260250995791007,-1.3877148491265476
40,both,0.05,0.2,0.15,0.05,145,-0.5040949014114503,-0.01820398643367893,-0.1419177015834585,-1.3877148491265476
90,long,0.0,0.1,0.1,0.05,168,-0.5065646103482623,-0.012662251799825719,-0.10884939480467459,-1.3945136716400033
90,long,0.0,0.05,0.1,0.05,168,-0.5065646103482623,-0.006276457525276724,-0.05570139535870178,-1.3945136716400033
90,long,0.0,0.2,0.1,0.05,168,-0.5065646103482623,-0.02575039612630614,-0.20780216078498748,-1.3945136716400033
40,long,0.02,0.05,,0.05,146,-0.5077838478941591,-0.0051794640204748665,-0.04291753791755637,-1.3978700913187505
40,long,0.02,0.1,,0.05,146,-0.5077838478941591,-0.010433514897006169,-0.08469216988564465,-1.3978700913187505
40,long,0.02,0.2,,0.05,146,-0.5077838478941591,-0.021159117091921642,-0.16476366839272105,-1.3978700913187505
60,both,0.05,0.1,0.05,0.05,145,-0.5094198869728901,-0.0092966744395786,-0.07474484551164085,-1.4023739173184768
60,both,0.05,0.05,0.05,0.05,145,-0.5094198869728901,-0.0046187901434159295,-0.037807913518628666,-1.4023739173184768
60,both,0.05,0.2,0.05,0.05,145,-0.5094198869728901,-0.018825558293529387,-0.14596668337802565,-1.4023739173184768
60,both,0.0,0.1,0.05,0.05,221,-0.5096063011107489,-0.011492185745869743,-0.09454463195571572,-1.4028870938383533
60,both,0.0,0.05,0.05,0.05,221,-0.5096063011107489,-0.005701460657259849,-0.04820306655289874,-1.4028870938383533
60,both,0.0,0.2,0.05,0.05,221,-0.5096063011107489,-0.023333384438591676,-0.1818203305044529,-1.4028870938383533
20,long,0.05,0.05,0.05,0.1,116,-0.510402203638231,-0.0048884675061261484,-0.0573614561987309,-1.4050781212674182
20,long,0.05,0.1,0.05,0.1,116,-0.510402203638231,-0.009842668593249448,-0.11186574646551306,-1.4050781212674182
20,long,0.05,0.2,0.05,0.1,116,-0.510402203638231,-0.0199433312909727,-0.2127545463042667,-1.4050781212674182
40,both,0.05,0.2,0.1,0.05,145,-0.5191816626395083,-0.018168430704545324,-0.14168217232683789,-1.4292469545352358
40,both,0.05,0.05,0.1,0.05,145,-0.5191816626395083,-0.004464160774625525,-0.03669130950820265,-1.4292469545352358
40,both,0.05,0.1,0.1,0.05,145,-0.5191816626395083,-0.008980864210230699,-0.07253952438875944,-1.4292469545352358
60,long,0.02,0.05,0.15,0.05,146,-0.5201828659767939,-0.005782881230500414,-0.04842079743441596,-1.4320031513034555
60,long,0.02,0.2,0.15,0.05,146,-0.5201828659767939,-0.02364444121030862,-0.1828421884218604,-1.4320031513034555
60,long,0.02,0.1,0.15,0.05,146,-0.5201828659767939,-0.011652594803542415,-0.09500927023366312,-1.4320031513034555
60,long,0.1,0.05,,0.05,78,-0.5237214058548663,-0.003181200227754699,-0.03536798328923885,-1.4417443415421949
60,long,0.1,0.2,,0.05,78,-0.5237214058548663,-0.01288103168264143,-0.13484384958996753,-1.4417443415421949
60,long,0.1,0.1,,0.05,78,-0.5237214058548663,-0.006388653670932554,-0.06961066080752643,-1.4417443415421949
40,both,0.0,0.05,0.05,0.05,221,-0.5264997268363618,-0.005569463959575249,-0.046410205977374996,-1.4493927372527364
40,both,0.0,0.1,0.05,0.05,221,-0.5264997268363618,-0.011217043685728956,-0.09108710112672536,-1.4493927372527364
40,both,0.0,0.2,0.05,0.05,221,-0.5264997268363618,-0.022739767730253435,-0.17540459581569523,-1.4493927372527364
20,long,0.05,0.2,,0.05,116,-0.531333155440705,-0.016379373976580958,-0.13379562347333784,-1.4626986061033425
20,long,0.05,0.1,,0.05,116,-0.531333155440705,-0.008110244792167709,-0.06857250344559962,-1.4626986061033425
20,long,0.05,0.05,,0.05,116,-0.531333155440705,-0.0040349405278855555,-0.03470679503012308,-1.4626986061033425
20,long,0.02,0.1,0.05,0.05,146,-0.5359633201082044,-0.009842246115824849,-0.08162713289875057,-1.4754449128900191
20,long,0.02,0.2,0.05,0.05,146,-0.5359633201082044,-0.019909871555036984,-0.1586459779523709,-1.4754449128900191
20,long,0.02,0.05,0.05,0.05,146,-0.5359633201082044,-0.00489235335513849,-0.04138971669970992,-1.4754449128900191
90,long,0.02,0.05,0.05,0.05,146,-0.5366186968803184,-0.006225045388680961,-0.05047834315186239,-1.4772490891986643
90,long,0.02,0.2,0.05,0.05,146,-0.5366186968803184,-0.025440997030704793,-0.19193480602890756,-1.4772490891986643
90,long,0.02,0.1,0.05,0.05,146,-0.5366186968803184,-0.012541957742408738,-0.0993000395644793,-1.4772490891986643
60,long,0.02,0.2,0.1,0.05,146,-0.5367309559484562,-0.023586719579396398,-0.18247600655040708,-1.47755812540468
60,long,0.02,0.05,0.1,0.05,146,-0.5367309559484562,-0.005779209865250601,-0.048394167356691,-1.47755812540468
60,long,0.02,0.1,0.1,0.05,146,-0.5367309559484562,-0.011637994552206377,-0.09490795102261163,-1.47755812540468
20,long,0.0,0.2,0.05,0.05,168,-0.5396692803928009,-0.02120803411751515,-0.18180424048378352,-1.4856469921072621
20,long,0.0,0.1,0.05,0.05,168,-0.5396692803928009,-0.010479077865908848,-0.09447729026300677,-1.4856469921072621
20,long,0.0,0.05,0.05,0.05,168,-0.5396692803928009,-0.005207611679646451,-0.04815228895188195,-1.4856469921072621
60,long,0.0,0.05,,0.05,168,-0.5404587897282729,-0.006303180086886684,-0.05398560846199296,-1.4878204198195657
60,long,0.0,0.1,,0.05,168,-0.5404587897282729,-0.012698831817708922,-0.10574771635974489,-1.4878204198195657
60,long,0.0,0.2,,0.05,168,-0.5404587897282729,-0.025757640224777,-0.2027755541048497,-1.4878204198195657
20,long,0.1,0.2,,0.05,78,-0.5419082373827286,-0.011959702809518302,-0.12288374609746378,-1.491810581250455
20,long,0.1,0.1,,0.05,78,-0.5419082373827286,-0.005938960811824989,-0.0632367333907009,-1.491810581250455
20,long,0.1,0.05,,0.05,78,-0.5419082373827286,-0.0029591359854507227,-0.03207838221358916,-1.491810581250455
40,both,0.05,0.2,0.05,0.05,145,-0.5433069440303986,-0.01901689078232327,-0.14722797241885677,-1.4956610585695251
40,both,0.05,0.05,0.05,0.05,145,-0.5433069440303986,-0.0046788966145028255,-0.038248147109011366,-1.4956610585695251
40,both,0.05,0.1,0.05,0.05,145,-0.5433069440303986,-0.00940862435693579,-0.07553690192791984,-1.4956610585695251
90,long,0.1,0.05,,0.05,78,-0.5435293186460056,-0.0034474457104464173,-0.03358756144750774,-1.496273230117546
90,long,0.1,0.2,,0.05,78,-0.5435293186460056,-0.013954760859038795,-0.1284935585092688,-1.496273230117546
90,long,0.1,0.1,,0.05,78,-0.5435293186460056,-0.006922645932302518,-0.0661828658204171,-1.496273230117546
90,long,0.05,0.1,,0.05,116,-0.5545429584210897,-0.010584543087847842,-0.08355627875227867,-1.5265925041590427
90,long,0.05,0.2,,0.05,116,-0.5545429584210897,-0.02140467885904518,-0.16234910853511408,-1.5265925041590427
90,long,0.05,0.05,,0.05,116,-0.5545429584210897,-0.005262123795586882,-0.0423723549195677,-1.5265925041590427
40,long,0.02,0.05,0.15,0.05,146,-0.5559889751913607,-0.005838787487423613,-0.04771412590438684,-1.5305732207633418
40,long,0.02,0.1,0.15,0.05,146,-0.5559889751913607,-0.011751162017633598,-0.09388809978764767,-1.5305732207633418
40,long,0.02,0.2,0.15,0.05,146,-0.5559889751913607,-0.02378980653202145,-0.1816255424376949,-1.5305732207633418
60,long,0.1,0.1,0.1,0.05,78,-0.5605052001570703,-0.0070487206028002625,-0.07428438633641055,-1.5430058647543108
60,long,0.1,0.05,0.1,0.05,78,-0.5605052001570703,-0.0035111639818899976,-0.03778519524660717,-1.5430058647543108
60,long,0.1,0.2,0.1,0.05,78,-0.5605052001570703,-0.014201629609335797,-0.1435767994661873,-1.5430058647543108
90,long,0.0,0.2,0.05,0.05,168,-0.5608938965663224,-0.028802695561267466,-0.2200808808813396,-1.5440759009268867
90,long,0.0,0.05,0.05,0.05,168,-0.5608938965663224,-0.007048806201125357,-0.05897181872056967,-1.5440759009268867
90,long,0.0,0.1,0.05,0.05,168,-0.5608938965663224,-0.014201056414771651,-0.11526940942167963,-1.5440759009268867
40,long,0.0,0.1,,0.05,168,-0.5647093248278932,-0.012417562743995969,-0.09935347656456084,-1.5545793327996034
40,long,0.0,0.05,,0.05,168,-0.5647093248278932,-0.006169632837296213,-0.05074156227836557,-1.5545793327996034
40,long,0.0,0.2,,0.05,168,-0.5647093248278932,-0.02514011497316715,-0.1904359679416059,-1.5545793327996034
40,long,0.02,0.1,0.1,0.05,146,-0.5739010178683277,-0.011737910198876489,-0.09379601539553395,-1.5798829986075875
40,long,0.02,0.05,0.1,0.05,146,-0.5739010178683277,-0.005835459304381896,-0.04768996582405893,-1.5798829986075875
40,long,0.02,0.2,0.1,0.05,146,-0.5739010178683277,-0.023737287642413563,-0.18129182647912567,-1.5798829986075875
90,long,0.1,0.1,0.1,0.05,78,-0.5789223423668766,-0.00758235812724517,-0.07087381056309028,-1.5937061230815874
90,long,0.1,0.05,0.1,0.05,78,-0.5789223423668766,-0.00377732133285813,-0.03600923485431062,-1.5937061230815874
90,long,0.1,0.2,0.1,0.05,78,-0.5789223423668766,-0.015273922318022826,-0.13729060869117404,-1.5937061230815874
20,long,0.1,0.2,0.1,0.05,78,-0.5799123884342516,-0.013281533318139194,-0.13173742213885642,-1.5964316051786467
20,long,0.1,0.05,0.1,0.05,78,-0.5799123884342516,-0.0032891732465775148,-0.0345038373796811,-1.5964316051786467
20,long,0.1,0.1,0.1,0.05,78,-0.5799123884342516,-0.0065993264795987105,-0.06794247775947493,-1.5964316051786467
60,long,0.0,0.1,0.15,0.05,168,-0.5837993684059315,-0.014013462578786329,-0.11473210504790377,-1.6071320106178892
60,long,0.0,0.05,0.15,0.05,168,-0.5837993684059315,-0.006961758804058027,-0.05872672685627078,-1.6071320106178892
60,long,0.0,0.2,0.15,0.05,168,-0.5837993684059315,-0.02837597087760424,-0.2188700386040937,-1.6071320106178892
60,long,0.1,0.2,0.15,0.05,78,-0.5840768778928689,-0.015533968938755804,-0.1523097493424076,-1.6078959620776607
60,long,0.1,0.1,0.15,0.05,78,-0.5840768778928689,-0.007711686685108465,-0.078958111865294,-1.6078959620776607
60,long,0.1,0.05,0.15,0.05,78,-0.5840768778928689,-0.0038418480563988666,-0.04020240720397583,-1.6078959620776607
60,long,0.02,0.2,0.05,0.05,146,-0.5856351882857618,-0.02598401364289149,-0.19546243943779418,-1.6121858100124657
60,long,0.02,0.1,0.05,0.05,146,-0.5856351882857618,-0.012846105562024257,-0.10146848315268453,-1.6121858100124657
60,long,0.02,0.05,0.05,0.05,146,-0.5856351882857618,-0.006385495926225282,-0.05167553331592878,-1.6121858100124657
20,long,0.05,0.05,0.15,0.05,116,-0.5868577498564067,-0.004695022534862314,-0.03954453260673041,-1.6155513803461572
20,long,0.05,0.1,0.15,0.05,116,-0.5868577498564067,-0.00943098543931431,-0.07793038467998503,-1.6155513803461572
20,long,0.05,0.2,0.15,0.05,116,-0.5868577498564067,-0.019022909242758845,-0.15128268496896413,-1.6155513803461572
60,long,0.1,0.2,0.05,0.05,78,-0.5894990424358423,-0.014691824739100912,-0.14298123505632399,-1.6228225527446631
60,long,0.1,0.05,0.05,0.05,78,-0.5894990424358423,-0.0036368122514119916,-0.037633493675365504,-1.6228225527446631
60,long,0.1,0.1,0.05,0.05,78,-0.5894990424358423,-0.0072979618166409965,-0.07398259872923052,-1.6228225527446631
20,long,0.05,0.05,0.05,,116,-0.591631592858475,-0.005793151160762844,-0.06469757833728851,-1.6286932169384731
20,long,0.05,0.2,0.05,,116,-0.591631592858475,-0.023528289191211194,-0.2370811192398382,-1.6286932169384731
20,long,0.05,0.1,0.05,,116,-0.591631592858475,-0.011646569908377424,-0.12565574140013036,-1.6286932169384731
60,long,0.05,0.1,,0.05,116,-0.5962613073216231,-0.010770431008197967,-0.08486030331891115,-1.6414382843647404
60,long,0.05,0.05,,0.05,116,-0.5962613073216231,-0.005359982028623755,-0.043086063185379,-1.6414382843647404
60,long,0.05,0.2,,0.05,116,-0.5962613073216231,-0.021737981931543637,-0.16450878454886375,-1.6414382843647404
20,long,0.05,0.1,0.05,0.05,116,-0.5966921710412832,-0.009218094239033636,-0.07642752108901396,-1.6426244022565268
20,long,0.05,0.2,0.05,0.05,116,-0.5966921710412832,-0.018581878664451046,-0.14838673509561495,-1.6426244022565268
20,long,0.05,0.05,0.05,0.05,116,-0.5966921710412832,-0.004590477995610853,-0.03877973183344163,-1.6426244022565268
60,long,0.0,0.2,0.1,0.05,168,-0.5998040332314086,-0.02831852897225562,-0.2185200014055746,-1.6511909982637092
60,long,0.0,0.05,0.1,0.05,168,-0.5998040332314086,-0.006958091792072851,-0.058700385191429505,-1.6511909982637092
60,long,0.0,0.1,0.1,0.05,168,-0.5998040332314086,-0.013998897203105098,-0.11463299392804849,-1.6511909982637092
20,long,0.1,0.05,0.15,0.05,78,-0.6016836160887182,-0.0036199309885459607,-0.03692929254577326,-1.6563652720640376
20,long,0.1,0.2,0.15,0.05,78,-0.6016836160887182,-0.014615116188340438,-0.14059109818024929,-1.6563652720640376
20,long,0.1,0.1,0.15,0.05,78,-0.6016836160887182,-0.007262592609922902,-0.0726482221282494,-1.6563652720640376
90,long,0.1,0.1,0.15,0.05,78,-0.6018088692933224,-0.008244967914550538,-0.07556475530576345,-1.6567100796219856
90,long,0.1,0.2,0.15,0.05,78,-0.6018088692933224,-0.016604812408134606,-0.14608765887308028,-1.6567100796219856
90,long,0.1,0.05,0.15,0.05,78,-0.6018088692933224,-0.004107917083249313,-0.038430908261113284,-1.6567100796219856
90,long,0.05,0.1,0.15,0.05,116,-0.6033343783084194,-0.011901989108434208,-0.09276362074417721,-1.6609096291647385
90,long,0.05,0.05,0.15,0.05,116,-0.6033343783084194,-0.0059213924792580475,-0.04717167518738996,-1.6609096291647385
90,long,0.05,0.2,0.15,0.05,116,-0.6033343783084194,-0.024034708338206645,-0.17925972807002033,-1.6609096291647385
90,long,0.1,0.1,0.05,0.05,78,-0.6066123829347086,-0.007831476286084271,-0.07057098549745411,-1.669933596046114
90,long,0.1,0.05,0.05,0.05,78,-0.6066123829347086,-0.003902938771325526,-0.035857272545932295,-1.669933596046114
90,long,0.1,0.2,0.05,0.05,78,-0.6066123829347086,-0.015763627634186705,-0.13669095033555057,-1.669933596046114
90,long,0.05,0.05,0.05,0.05,116,-0.6080365635155757,-0.005819305306388967,-0.04641330208065608,-1.6738542001513592
90,long,0.05,0.1,0.05,0.05,116,-0.6080365635155757,-0.011694356850075138,-0.09128628765087643,-1.6738542001513592
90,long,0.05,0.2,0.05,0.05,116,-0.6080365635155757,-0.023605664461943454,-0.176464176197071,-1.6738542001513592
40,long,0.0,0.2,0.15,0.05,168,-0.6093059321016182,-0.027760105259533208,-0.20677956582322732,-1.677348624774449
40,long,0.0,0.05,0.15,0.05,168,-0.6093059321016182,-0.006828300063733583,-0.05549893878369361,-1.677348624774449
40,long,0.0,0.1,0.15,0.05,168,-0.6093059321016182,-0.013732568026028402,-0.10840210700724007,-1.677348624774449
20,long,0.05,0.2,0.1,0.05,116,-0.6125864065699239,-0.018981320885628983,-0.1510099678604171,-1.6863793908446902
20,long,0.05,0.1,0.1,0.05,116,-0.6125864065699239,-0.009420572269339234,-0.07785692436141034,-1.6863793908446902
20,long,0.05,0.05,0.1,0.05,116,-0.6125864065699239,-0.004692417270708127,-0.039525480086935794,-1.6863793908446902
20,long,0.1,0.2,0.05,0.05,78,-0.6137408638094601,-0.013771879304123935,-0.13113253188031393,-1.6895574778467612
20,long,0.1,0.1,0.05,0.05,78,-0.6137408638094601,-0.006848603679257548,-0.06763833140425413,-1.6895574778467612
20,long,0.1,0.05,0.05,0.05,78,-0.6137408638094601,-0.003414830284849679,-0.03435154329914458,-1.6895574778467612
40,long,0.1,0.05,,0.05,78,-0.6239347343113707,-0.0036269713317048646,-0.037228132195307295,-1.7176200220739803
40,long,0.1,0.1,,0.05,78,-0.6239347343113707,-0.007274178324769398,-0.0731863124164408,-1.7176200220739803
40,long,0.1,0.2,,0.05,78,-0.6239347343113707,-0.014628023239999455,-0.14144718320309446,-1.7176200220739803
90,long,0.05,0.05,0.1,0.05,116,-0.6256394876314418,-0.005918070956899668,-0.047147547719550764,-1.7223130104175173
90,long,0.05,0.1,0.1,0.05,116,-0.6256394876314418,-0.011888764493915849,-0.09267159731069441,-1.7223130104175173
90,long,0.05,0.2,0.1,0.05,116,-0.6256394876314418,-0.02398230056838735,-0.17892567180693242,-1.7223130104175173
40,long,0.0,0.05,0.1,0.05,168,-0.626415295354483,-0.006824975193312599,-0.055474976208873095,-1.7244487191785403
40,long,0.0,0.2,0.1,0.05,168,-0.626415295354483,-0.02770779996703976,-0.20645610714840867,-1.7244487191785403
40,long,0.0,0.1,0.1,0.05,168,-0.626415295354483,-0.013719342776726373,-0.10831149761344738,-1.7244487191785403
40,long,0.02,0.1,0.05,0.05,146,-0.6267812686269904,-0.012944457152476718,-0.10211564672850193,-1.725456201188812
40,long,0.02,0.2,0.05,0.05,146,-0.6267812686269904,-0.026128646405137235,-0.19631191860610464,-1.725456201188812
40,long,0.02,0.05,0.05,0.05,146,-0.6267812686269904,-0.0064413440844449665,-0.052062997237404596,-1.725456201188812
40,long,0.05,0.1,,0.05,116,-0.6380939258502792,-0.010880927449030131,-0.0856346846947802,-1.7565986356151093
40,long,0.05,0.05,,0.05,116,-0.6380939258502792,-0.005419717668019075,-0.04352150540948485,-1.7565986356151093
40,long,0.05,0.2,,0.05,116,-0.6380939258502792,-0.02192373538614778,-0.1657102968660309,-1.7565986356151093
60,long,0.05,0.1,0.15,0.05,116,-0.6449253918343332,-0.012087629511627451,-0.09405454401514624,-1.7754048698397173
60,long,0.05,0.05,0.15,0.05,116,-0.6449253918343332,-0.00601918585614547,-0.04788180657803176,-1.7754048698397173
60,long,0.05,0.2,0.15,0.05,116,-0.6449253918343332,-0.024367115640117065,-0.1813758042264073,-1.7754048698397173
60,long,0.05,0.1,0.05,0.05,116,-0.6518777956482846,-0.011880035773259578,-0.09257930964139183,-1.7945440318957715
60,long,0.05,0.2,0.05,0.05,116,-0.6518777956482846,-0.023938215973858035,-0.1785874477519287,-1.7945440318957715
60,long,0.05,0.05,0.05,0.05,116,-0.6518777956482846,-0.005917108602719323,-0.047123997780626814,-1.7945440318957715
60,long,0.0,0.2,0.05,0.05,168,-0.6572286462125583,-0.03135719642191148,-0.2306189204639434,-1.8092743034432694
